date,event,nouns
2022-02-11,SJP,"['올림픽', '스키점프', '허벅지', '유니폼', '규정', '2㎝', '실격', '일본', '판정', '불만']"
2022-02-11,SJP,"['유니폼', '검사방법', '일본', '판정', '불만']"
2022-02-11,SJP,"['올림픽', '일본', '판정', '불만', '유니폼', '검사방법']"
2022-02-11,LUG,"['꼴찌', '희망', '질주', '한국', '루']"
2022-02-11,LUG,"['루', '불모지', '태극전사', '전원', '완주']"
2022-02-11,LUG,"['중국', '답', '것', '비판', '1', '무언', '압박']"
2022-02-11,LUG,"['크랩', '썰매', '완주', '한국', '대표', '아일린', '프리쉐']"
2022-02-11,LUG,"['영상', '말', '독일', '中', '입', '루', '여제']"
2022-02-11,LUG,['13th']
2022-02-11,LUG,"['올림픽', '출산', '루', '여제', '가이젠베르거', '3회', '연속', '2관왕']"
2022-02-11,LUG,"['국내선수', '30명', '루', '태극전사들', '피니시']"
2022-02-11,LUG,"['태극손톱', '아일린', '프리쉐', '마지막', '완주']"
2022-02-11,LUG,"['올림픽', '굿바', '프리쉐', '임남규', '한국', '루', '포스트', '평창', '시대', '시작']"
2022-02-11,LUG,"['루', '불모지', '눈', '한국인', '의', '마지막', '슬라이딩', '베이징올림픽']"
2022-02-11,LUG,"['한국', '루', '역사', '불모지', '전원', '완주', '올림픽', '루']"
2022-02-11,LUG,"['한국', '루', '마지막', '계주서', '13위', '가이젠베르거', '2관왕']"
2022-02-11,LUG,"['2022베이징', '루', '최강국', '독', '전', '종목', '금메달', '획득']"
2022-02-11,LUG,"['베이징올림픽', '최선', '한국', '루', '단체전', '13위', '마무리']"
2022-02-11,IHO,"['영상', '빙판', '위', '집단', '난투극', '선수들', '파이팅', '심판']"
2022-02-11,IHO,"['영상', '19명', '귀화', '중국', '아이스하키팀', '데뷔전', '미국', '0', '8', '대패']"
2022-02-11,IHO,"['우리', '대표팀', '외국', '출신', '14명', '완패한', '중국', '아이스하키']"
2022-02-11,IHO,"['귀화', '수', '중국', '아이스하키팀', '올림픽', '데뷔전', '미국', '대패']"
2022-02-11,IHO,"['올림픽', '집단', '난투극', '러시아', '스위스', '아이스하키', '경기', '일']"
2022-02-11,IHO,"['올림픽', '귀화선수', '中', '아이스하키팀', '실력', '밑바닥', '자국민', '외면']"
2022-02-11,IHO,"['올림픽', '올림픽', '정신', '스위스', '아이스하키', '경기', '난투극']"
2022-02-11,IHO,"['올림픽', '추태', '아이스하키장', '집단', '난투극']"
2022-02-11,IHO,"['한국없', '올림픽', '아이스하키', '러시아', '스위스', '경기', '난투극', '발생']"
2022-02-11,IHO,"['영상', '남자', '아이스하키', '미국', '올림픽', '첫', '전', '중국', '8', '0', '완파']"
2022-02-11,IHO,"['3분', '2', '귀화선수', '급조', '中', '아이스하키', '데뷔전', '참패']"
2022-02-11,IHO,"['올림픽', '중국팀', '자국민', '외면', '中', '아이스하키', '대표팀']"
2022-02-11,IHO,"['올림픽', '주먹다짐', '아이스하키', '집단난투극']"
2022-02-11,IHO,"['귀화선수', '76', '중국', '아이스하키', '미국', '0', '8', '완패']"
2022-02-11,IHO,"['올림픽', '중국', '아이스하키', '데뷔전', '미국', '0', '8', '완패']"
2022-02-11,IHO,"['올림픽', '초유', '집단', '난투극', '아이스하키장', '일']"
2022-02-11,IHO,"['2022베이징', '2명', '동시', '퇴장', '극복', '핀란드', '男', '아이스하키', '슬로바키아', '6', '2', '대파']"
2022-02-11,BOB,"['썰매', '대', '자동차', '쿨러닝', '후예', '자메이카', '봅슬레이', '베이징올림픽']"
2022-02-11,BOB,"['자메이카', '알렉산더', '제2', '쿨러닝', '개봉박두']"
2022-02-11,FRS,"['손', '대', '대박', '中미녀스타', '구아이링', '13억', '중국팬들', '가슴앓이']"
2022-02-11,FRS,"['2022베이징', '미국', '중국', '구아이링']"
2022-02-11,FRS,"['베이징', '대륙', '구아이링', '신드롬', '中스포츠', '애국심', '상징']"
2022-02-11,FRS,"['올림픽', '중국서', '구아이링', '관련', '상표', '출원', '수십건']"
2022-02-11,FRS,"['구에일린', '악플러', '겨냥', '무지한', '사람들', '에너지', '소비', '것', '나', '누군가', '행복', '것']"
2022-02-12,ALP,"['포켓이슈', '스키', '여제', '꽈당', '눈오', '데']"
2022-02-12,ALP,"['말레이시', '동티모르', '나', '스키', '전사들']"
2022-02-12,ALP,"['오스트리', '父子', '代', '이', '금메달']"
2022-02-12,SBD,"['78살', '스노보드', '금메달', '합작', '미', '최고령', '듀오']"
2022-02-12,SBD,"['스포츠머그', '설원', '위', '레이스', '스노보드', '크로스', '쇼트트랙', '변수', '때', '스릴', '만점']"
2022-02-12,SBD,"['스노보드', '황제', '화이트', '총자산', '718억원', '수', '중', '자산', '1위']"
2022-02-12,SBD,"['둘', '78세', '미국', '최고령', '듀오', '스노보드', '금메달', '합작']"
2022-02-12,SBD,"['둘', '나', '78세', '미국', '최고령', '듀오', '스노보드', '금메달', '합작']"
2022-02-12,SBD,"['올림픽', '둘', '나', '78세', '미국', '최고령', '듀오', '스노보드', '금메달', '합작']"
2022-02-12,SBD,"['스노보드', '황제', '히라노', '스케이트보드', '내', '비밀', '무기', '베이징올림픽']"
2022-02-12,SBD,"['베이징', '올림픽', '전', '수', '중', '부자', '스노보드', '전설']"
2022-02-12,SBD,"['올림픽', '스노보드', '황제', '일본', '히라노', '판정', '언급', '사연']"
2022-02-12,SBD,"['스노보드', '논란', '중국', '수', '손해']"
2022-02-12,SBD,"['올림픽', '스노보드에서', '논란', '개최국', '중국', '수', '손해']"
2022-02-12,BTH,"['귀화대표', '랍신', '바이애슬론', '스프린트', '10㎞', '82위', '베이징올림픽']"
2022-02-12,BTH,"['장자커우Scene', '눈', '한국인', '랍신', '바이애슬론', '10㎞', '82위']"
2022-02-12,BTH,"['평창서', '역사', '귀화', '랍신', '바이애슬론', '10km', '82위']"
2022-02-12,BTH,"['올림픽', '티모페', '바이애슬론', '스프린트', '82위', '마감']"
2022-02-12,BTH,"['귀화선수', '랍신', '바이애슬론', '10km', '82위']"
2022-02-12,BTH,['10']
2022-02-12,BTH,"['귀화', '랍신', '태극마크', '두', '번', '올림픽', '올림픽', '바이애슬론']"
2022-02-12,BTH,"['심판', '평창', '김선수에', '특별', '진짜', '올림픽', '베이징올림픽']"
2022-02-12,IHO,"['미국', '남자', '아이스하키', '캐나다', '12년', '승리']"
2022-02-12,IHO,"['올림픽', '불참', '미국', '남자', '아이스하키', '맞수', '캐나다', '12년', '승리']"
2022-02-12,IHO,"['미국', '라이벌', '캐나다', '아이스하키', '12년', '만', '승리', '승리', '자격']"
2022-02-12,IHO,"['하이라이트', '미국', '남자', '아이스하키', '12년', '만', '맞수', '격파']"
2022-02-12,IHO,"['미국', '아이스하키', '라이벌', '캐나다', '12년', '만', '승리']"
2022-02-12,IHO,"['미국', '男아이스하키', '올림픽', '무대', '캐나다', '완승']"
2022-02-12,IHO,"['미국', '남자', '아이스하키', '맞수', '캐나다', '12년', '만', '승리']"
2022-02-12,IHO,"['미국', '남자', '아이스하키', '12년', '만', '맞수']"
2022-02-12,IHO,"['미국', '아이스하키', '캐나다', '4', '2', '역전승', '베이징올림픽']"
2022-02-12,IHO,"['미국', '남자', '아이스하키', '올림픽', '12년', '만', '제압', '베이징2022']"
2022-02-12,IHO,"['베이징올림픽', '美남자', '아이스하키', '12년', '만']"
2022-02-12,IHO,"['미국', '남자', '아이스하키', '12년', '만']"
2022-02-12,IHO,"['올림픽', '미국', '남자', '아이스하키', '맞수', '캐나다', '12년', '승리']"
2022-02-12,IHO,"['올림픽', '미국', '남자', '아이스하키', '12년', '만', '격파']"
2022-02-12,IHO,"['영상', '미국', '상대', '4대', '2', '승리', '아이스하키', '맞수', '손', '땀']"
2022-02-12,IHO,"['영상', '몸싸움', '속', '흥미진진', '미국', '남자', '아이스하키', '맞수', '대결']"
2022-02-12,IHO,"['영상', '사실상', '결승', '미국', '남자', '아이스하키', '영원', '맞수', '대결']"
2022-02-12,IHO,"['아번엔', '패싸움까지', '베이징올림픽', '엉망', '되']"
2022-02-12,IHO,"['귀화', '수', '총동원', '美', '대학생', '농락', '中', '아이스하키', '공정']"
2022-02-12,BOB,"['여자', '썰매', '개척자', '김유란', '이번', '모노봅']"
2022-02-12,CCS,"['누나', '銀', '이', '동생', '金', '8년', '만', '메달', '핀란드', '남매', '베이징올림픽']"
2022-02-12,CCS,"['동생', '金', '누나', '銀', '크로스컨트리', '핀란드', '남매']"
2022-02-12,FSK,"['차준환', '발리예바', '도핑', '파문', '스포츠', '깨끗', '중요', '일침']"
2022-02-12,FSK,"['차준환', '배우', '진지희에', '저', '곳', '스경X베이징']"
2022-02-12,FSK,"['방문', '차준환', '입담', '세', '줄']"
2022-02-12,FSK,"['당신', '차', '러', '수', '도핑', '고발', '기자들', '살해위협']"
2022-02-12,FSK,"['발리예바', '도핑', '의혹', '보도', '기자들', '살해', '위협', '베이징2022']"
2022-02-12,FSK,"['톱5', '역사', '차준환', '세계선수권', '곳']"
2022-02-12,FSK,"['남자', '피겨', '5', '차준환', '앞', '수', '될게요']"
2022-02-12,FSK,"['때', '조심해', '발리예바', '도핑의혹', '보', '기자들', '살해협박']"
2022-02-12,FSK,"['올림픽', '차준환', '발리예바', '도핑', '파문', '깨끗', '스포츠', '환경', '되기']"
2022-02-12,FSK,"['피겨', '올림픽', '톱5', '차준환', '4년', '뒤', '곳', '베이징2022']"
2022-02-12,FSK,"['피겨', '차준환', '도핑', '의혹', '발리예바', '사태', '스포츠', '깨끗', '일침']"
2022-02-12,FRS,"['책방', '주인', '구아이링', '앓', '中', '상표권', '사냥꾼', '판친다', '김지산', '군맹무中']"
2022-02-12,SKN,"['첫', '올림픽', '마감', '김은지', '여자', '스켈레톤', '23위', '기록', '올림픽', '스켈레톤']"
2022-02-12,SKN,"['베이징', '종합', '23위', '김은지', '최종', '라운드', '진출', '실패', '생애', '첫', '올림픽', '마무리']"
2022-02-12,SKN,"['올림픽', '여자', '스켈레톤', '김은지', '3차', '22위', '4차', '진출', '실패']"
2022-02-12,SKN,"['영상', '2차', '0', '85초', '손바닥', '응원', '김은지', '스켈레톤', '여자', '3차', '시기']"
2022-02-12,SKN,"['영상', '스켈레톤', '김은지', '올림픽', '도전', '마무리', '대한민국', '화이팅', '세리모']"
2022-02-12,SKN,"['올림픽', '첫', '전', '스켈레톤', '김은지', '3분09초79', '23위', '마감']"
2022-02-12,SKN,"['영상', '우크라', '전쟁', '반대', '우크라', '스켈레톤', '수', '호소']"
2022-02-12,SKN,"['윤성빈', '아이언맨', '은', '中', '여포', '헬맷', '열풍', '베이징', '이슈']"
2022-02-12,SKN,"['중국', '썰매', '사상', '첫', '메달', '수확', '홈', '트랙', '이점']"
2022-02-12,SKN,"['경기', '후', '카메라', '절박', '호소', '우크라', '수', '종이']"
2022-02-12,SKN,"['침공', '올림픽', '정치적', '발언', '우크라', '수', '결정']"
2022-02-12,SKN,"['올림픽', '한국', '썰매', '평창', '신화', '중국', '사상', '첫', '메달', '수확']"
2022-02-12,SKN,"['전쟁', '카메라', '호소', '우크라', '스켈레톤', '수', '베이징올림픽']"
2022-02-13,SJP,"['영상', '누구', '포효', '노멀힐', '부진', '칼', '가이거', '동메달', '스키점프', '남자', '라지힐', '결승', '하이라이트']"
2022-02-13,SJP,"['영상', '노멀힐', '금', '고바야시', '라지힐에서', '은메달', '추', '스키점프', '남자', '라지힐', '결승', '하이라이트']"
2022-02-13,SJP,"['영상', '금', '헬멧', '금메달', '창공', '비행', '스키점프', '남자', '라지힐', '결승', '하이라이트']"
2022-02-13,SJP,"['올림픽', '김흥수', '스키점프', '출전', '체계', '탈바꿈']"
2022-02-13,BTH,['10']
2022-02-13,CCS,"['中', '검열', '핀란드', '수', '개막', '전', '선수촌', '누수', '베이징', '이슈']"
2022-02-13,FSK,"['피겨', '유영', '김예림', '김연아', '이후', '8년', '만', '올림픽', '포디움', '오른까']"
2022-02-13,FSK,"['유영', '발리예바', '다음', '순서', '신경', '내', '연기', '집중']"
2022-02-13,FSK,"['도핑의혹', '발리예바', '금지', '약물', '복용', '위', '판결']"
2022-02-13,SKN,"['스켈레톤', '윤성빈', '안전', '귀국한', '아이언맨', '2022', '베이징', '올림픽']"
2022-02-13,SKN,"['베이징', '나', '국대', '김은지', '올림픽', '의미']"
2022-02-13,SKN,"['올림픽', '전쟁', '반대', '메시지', '우크라', '수', '처벌']"
2022-02-13,SKN,"['올림픽', '美', '첫', '흑', '여성', '스켈레톤', '수', '다음', '세대', '영감', '것']"
2022-02-13,SKN,"['나', '자랑', '대한민국', '국가대표', '여자', '스켈레톤', '김은지', '장갑', '문구', '화제']"
2022-02-13,SKN,"['김은지', '장갑', '쪽', '문구', '뭐', '수', '진짜', '국대', '감동']"
2022-02-13,SKN,"['김은지', '여자', '스켈레톤', '23위', '독', '썰매', '금메달', '퍼레이드']"
2022-02-13,SKN,"['베이징', '전쟁', '금지', '인간적', '메시지', '헌장', '위반', '박아']"
2022-02-13,SKN,"['나', '자랑', '국가대표', '가슴', '김은지', '세리머니']"
2022-02-13,SKN,"['올림픽', '미국', '스켈레톤', '첫', '흑', '여성', '올림피언', '나', '마지막', '것']"
2022-02-13,SKN,"['스켈레톤', '김은지', '장갑', '감동', '문구', '자랑', '국가대표']"
2022-02-13,SKN,"['올림픽', '나', '자랑', '대한민국', '국가대표', '김은지', '장갑', '쪽', '감동', '문구']"
2022-02-13,SKN,['23rd']
2022-02-13,SKN,"['올림픽', '김은지', '여자', '스켈레톤', '23위', '독일', '썰매', '금메달', '싹쓸', '행진']"
2022-02-13,SKN,"['스켈레톤', '시범', '수', '올림픽', '나', '국가대표', '김은지', '베이징올림픽']"
2022-02-13,SKN,"['베이징', '헬멧', '개최국', '어드밴티지', '윤성빈', '아이언맨', '이유']"
2022-02-13,SKN,"['김은지', '23위', '올림픽', '도전', '마무리', '대한민국', '화이팅', '스켈레톤']"
2022-02-13,SKN,"['나', '자랑', '대한민국', '국대', '김은지', '도전']"
2022-02-13,SKN,"['올림픽', '김은지', '여자', '스켈레톤', '23위', '독일', '썰매', '금메달', '싹쓸']"
2022-02-13,SKN,"['올림픽', '김은지', '여자', '스켈레톤', '23위', '독일', '썰매', '금메달', '싹쓸', '행진']"
2022-02-14,ALP,"['영상', '피곤', '경기', '포기', '스키', '금메달리스트']"
2022-02-14,ALP,"['올림픽', '알파', '회전', '우승', '블로바', '부상', '우려', '복합', '경기', '기권']"
2022-02-14,ALP,"['베이징', '스키', '회전', '여제', '블로바', '복합', '기권', '부상', '우려', '정신적', '부담']"
2022-02-14,ALP,"['알파', '스키', '女', '회전', '우승', '블로바', '복합경기', '기권']"
2022-02-14,ALP,"['알파인스키', '여자', '회전', '金', '블로바', '복합', '경기', '기권', '베이징2022']"
2022-02-14,ALP,"['올림픽', '알파', '스키', '女회전', '우승', '블로바', '복합경기', '기권', '피곤']"
2022-02-14,ALP,"['사우디', '스키', '폭설', '속', '연출', '사우디판', '쿨러닝']"
2022-02-14,ALP,"['사막', '나', '스키', '폭설', '완주']"
2022-02-14,ALP,"['베이징', '예상치', '폭설', '때문', '알파', '스키', '87명', '중', '33명', '실격']"
2022-02-14,SBD,"['100', '후련', '배추보', '이상호', '인터뷰']"
2022-02-14,SBD,"['영상', '호랑', '분장', '경기', '올림픽', '선수']"
2022-02-14,SBD,"['톱플레', '호랑', '변신', '스노보더', '어흥', '연기', '금메달']"
2022-02-14,SBD,"['배추보', '이상호의', '베이징', '올림픽', '오늘', '뉴스룸']"
2022-02-14,SBD,"['영상', '둘', '78세', '나이', '최고령', '듀오', '의', '금메달']"
2022-02-14,SBD,"['영상', '공중', '어흥', '호랑', '복장', '국가대표', '스노보']"
2022-02-14,SBD,"['올림픽', '스노보드', '경기장', '등장', '호랑']"
2022-02-14,SBD,"['것', '퍼포먼스', '로', '관심', '호랑이', '변신', '프랑스', '스노보']"
2022-02-14,SBD,"['2022베이징', '익스트림', '스노보딩', '스노보드', '빅', '남자', '예선', '결과']"
2022-02-14,SBD,"['영상', '생후', '3개월', '노르웨이', '입양', '박윤희', '베이징', '하늘']"
2022-02-14,SBD,"['올림픽', '예선', '호랑이복장', '수', '등장', '사연']"
2022-02-14,SBD,"['무릎', '스노보드', '수', '호랑', '퍼포먼스', '로', '은퇴', '무대', '장식']"
2022-02-14,SBD,"['하늘', '날아올라', '어흥', '스노보더', '베이징', '이모저모']"
2022-02-14,SBD,"['올림픽', '설원', '등장', '호랑', '프랑스', '스노보드', '수', '분장']"
2022-02-14,SBD,"['올림픽', '생후', '3개월', '노르웨이', '입양', '박윤희', '베이징', '하늘']"
2022-02-14,SBD,"['둘', '76세', '美', '대표팀', '최고령', '남녀', '금메달', '합작']"
2022-02-14,IHO,"['베이징올림픽', '여자', '아이스하키', '스위스', '격파', '결승', '진출']"
2022-02-14,IHO,"['올림픽', '여자', '아이스하키', '준결승', '스위스', '10', '3', '완파', '결승행']"
2022-02-14,IHO,"['2022베이징', '120분', '구타', '10', '3', '스위스']"
2022-02-14,IHO,"['올림픽', '아이스하키', '스타', '탄생', '2004년생', '슬라프코프스키', '득점', '선두']"
2022-02-14,IHO,"['영상', '압도적', '승리', '아이스하키', '결승', '안착']"
2022-02-14,IHO,"['영상', '여자', '아이스하키', '준결승', '압도적', '경기력']"
2022-02-14,IHO,"['여자', '아이스하키', '결승', '진출권', '대격돌', '오늘경기']"
2022-02-14,CCS,"['꼴찌', '금메달리스트', '핀란드', '이보', '니스카넨', '올림픽', '정신', '베이징올림픽']"
2022-02-14,NCB,"['한국', '노르딕', '복합', '콜럼버스', '박제언', '두', '번', '고독한', '레이스']"
2022-02-14,SKN,"['영상', '자랑', '국가대표', '스켈레톤', '김은지', '장갑']"
2022-02-14,SKN,"['영상', '전쟁', '금지', '우크라', '스켈레톤', '수', '경기', '직후', '카메라', '앞', '것']"
2022-02-14,SKN,"['나', '국가대표', '강원BS연맹', '스켈레톤', '김은지', '코', '시름', '국민들', '감동']"
2022-02-14,SKN,"['올림픽', '나', '자랑', '국가대표', '스켈레톤', '김은지', '당당', '질주']"
2022-02-14,SKN,"['자랑', '대한민국', '국대', '스켈레톤', '김은지', '오뚝이', '투혼']"
2022-02-14,SKN,"['장갑', '한마디', '나', '국가대표']"
2022-02-15,ALP,"['스키여왕', '시프린', '5관왕', '해프닝']"
2022-02-15,ALP,"['최사라', '장애인동계체전대회', '알파인스키', '대회전', '금메달']"
2022-02-15,ALP,"['베이징올림픽', '스키여제', '시프린', '노메달', '위', '스키', '활강', '18위']"
2022-02-15,ALP,"['2022베이징', '이변', '코린', '수터', '女', '알파인스키', '활강', '우승']"
2022-02-15,ALP,"['다관왕', '스키여제', '시프린', '빈손']"
2022-02-15,ALP,"['스키', '여제', '시프린', '활강', '노메달', '거', '복합', '뿐']"
2022-02-15,ALP,"['스키여제', '시프린', '베이징동계올림픽', '4종목째', '노메달', '부진']"
2022-02-15,ALP,"['시프린', '알파', '스키', '활강', '18위', '금메달', '스위스', '수터']"
2022-02-15,ALP,"['시프린', '활강', '18위', '4종목', '연속', '노메달', '베이징올림픽']"
2022-02-15,ALP,"['올림픽', '스키여제', '시프린', '알파', '활강', '18위', '금메달', '스위스', '수터']"
2022-02-15,ALP,"['올림픽', '시프린', '알파', '스키', '활강', '18위', '금메달', '스위스', '수터', '종합']"
2022-02-15,ALP,"['2022', '베이징', '시프린', '빈손', '알파', '스키', '활강', '완주']"
2022-02-15,ALP,"['올림픽', '스키여제', '시프린', '알파', '스키', '활강', '메달', '실패']"
2022-02-15,ALP,"['스키', '여제', '시프린', '베이징', '노', '메달']"
2022-02-15,ALP,"['올림픽', '시프린', '알파', '스키', '활강', '완주', '4종목째', '노메달']"
2022-02-15,ALP,"['터널', '끝', '빛', '희귀병', '설원', '영웅']"
2022-02-15,SJP,"['스키점프', '라지힐', '동메달', '칼', '가이거', '복장', '불량', '베이징올림픽']"
2022-02-15,BTH,"['바이애슬론', '최강', '노르웨이', '올림픽', '기록', '도전', '설원', '철인']"
2022-02-15,BTH,"['바이애슬론', '최강', '노르웨이', '역사', '도전', '마이예', '베이징올림픽']"
2022-02-15,IHO,"['귀화선수', '끌어모', '중국', '은근슬쩍', '이중국적', '허용']"
2022-02-15,CCS,"['꼴찌', '투혼', '1등', '품격', '이것', '진짜', '올림픽']"
2022-02-15,CCS,"['내', '속옷', '모터', '확인', '러시아', '여자', '스키', '수', '금지', '윤활유', '사용', '의혹', '제', '기자', '호통']"
2022-02-15,STK,"['베이징올림픽', '소년팬', '삼촌', '국대동료', '이준서', '곽윤기', '16일', '메달사냥']"
2022-02-15,STK,"['계주', '결승', '김아랑', '부정출발', '고도', '작전']"
2022-02-15,STK,"['스포츠머그', '본업', '유튜버', '부업', '스케이터', '쇼트트랙', '계주', '결승', '맏형', '곽윤기', '출사표']"
2022-02-15,STK,"['최민정', '마지막', '격', '맹연습', '지금까지', '모습']"
2022-02-15,STK,"['金', '잡을게요', '맏형', '곽윤기', '16년', '쇼트트랙', '男', '계주', '한']"
2022-02-15,STK,"['올림픽', '2연패', '도전', '최민정', '1500m', '준준결승', '스휠팅']"
2022-02-15,STK,"['곽윤기', '유쾌', '도전', '노장', '향기', '태']"
2022-02-15,STK,"['빙상', '위', '해결사', '장외', '소통왕', '맏형', '곽윤기', '신드롬']"
2022-02-15,STK,"['발', '눈', '반칙왕', '은', '한국', '쇼트트랙', '수', '황당', '영화', '개봉', '중국']"
2022-02-15,STK,"['2022베이징', '16일', '한국', '쇼트트랙', '대표팀', '金따', '자존심', '회복', '노']"
2022-02-15,STK,"['스휠팅', '최민정', '김아랑', '이유빈', '女1500m', '준준결승', '조편성']"
2022-02-15,STK,"['부정출발', '고의', '쇼트트랙', '여자', '3000m', '계주', '김아랑', '하인드', '스토리']"
2022-02-15,STK,"['스포츠머그', '쇼트트랙', '1', '500m', '디펜딩', '챔피언', '최민정', '마지막', '경기', '각오']"
2022-02-15,STK,"['개인방송', '시대', '올림픽', '송용준', '기자', '동티엔', '베이징']"
2022-02-15,STK,"['계주', '은메달', '김아랑', '부정', '출발', '실수', '작전']"
2022-02-15,STK,"['최민정', '이유빈', '스휠팅', '쇼트트랙', '1500m', '준준결승', '조', '배정']"
2022-02-15,FRS,"['너', '인스타', '검열', '특권', '논란', '中', '스키영웅']"
2022-02-15,FRS,"['中', '에일린', '구', '스키', '슬로프', '스타', '銀']"
2022-02-15,FRS,"['스포츠', '영상', '스위스', '그레모', '환상', '공중', '묘', '슬로프스타', '금메달']"
2022-02-15,FRS,"['중국인', '인스타', '막', '中', '에일린', '특별대우']"
2022-02-15,FRS,"['에일린', '구', '프리스타일스키', '슬로프스타', '은메달', '시프린', '활강', '노', '메달']"
2022-02-15,FRS,"['올림픽', '금1', '은1', '에일린', '구', '목표', '달성', '자', '종목', '남아']"
2022-02-15,FRS,"['스키복', '판매', '20배', '얼굴', '커피', '완판', '中', '구아이링', '앓', '베이징올림픽']"
2022-02-15,FRS,"['올림픽', '미국계', '중국인', '에일린', '구', '프리스타', '슬로프스타', '銀', '획득']"
2022-02-15,FRS,"['에일린', '구', '프리스타', '슬로프스타일', '은메달']"
2022-02-15,FRS,"['에일린', '구', '프리스타', '슬로프스타일에서', '은메달']"
2022-02-15,FRS,"['베이징올림픽', '미국', '중국', '에일린', '구', '스키', '슬로프스타', '은메달', '추가']"
2022-02-15,FRS,"['스키', '여왕', '시프린', '한숨', '네', '번', '종목', '활강', '18위']"
2022-02-15,FRS,"['올림픽', '올림픽', '스타', '에일린', '구', '프리스타', '슬로프스타', '은메달']"
2022-02-15,FRS,"['시프린', '스키', '네', '종목째', '노메달', '복합', '남아']"
2022-02-15,FRS,"['영상', '중국', '스타', '에일린', '구', '스키', '슬로프스타', '은메달']"
2022-02-15,FRS,"['에일린', '구', '프리스타', '슬로프스타', '은메달', '베이징2022']"
2022-02-15,FRS,"['美', '출신', '中', '수퍼스타', '에일린', '구', '프리스타', '슬로프스타', '은메달']"
2022-02-15,FRS,"['2022베이징', '에일린', '구', '슬로프스타일서', '은메달', '금메달', '누구']"
2022-02-15,FRS,"['올림픽', '에일린', '구', '프리스타', '슬로프스타일에서', '은메달']"
2022-02-15,FRS,"['올림픽', '美', '프리스타', '스키', '마', '해밀', '부상', '결선', '전', '포기']"
2022-02-15,FRS,"['프리스타일', '간판', '장유진', '격', '준비', '완료']"
2022-02-15,NCB,"['노르딕복합', '선구', '박제언', '라지힐', '개', '10km', '44위', '올림픽', '노르디복합']"
2022-02-15,NCB,['44th']
2022-02-15,NCB,"['베이징올림픽', '노르딕복합', '박제언', '최종', '44위', '평창', '기록', '경신']"
2022-02-15,NCB,"['베이징', '국내', '유', '박제언', '44위', '韓', '노르딕복합', '역사']"
2022-02-15,NCB,"['베이징', '박제언', '노르딕복합', '라지힐', '10㎞', '최종', '44위']"
2022-02-15,NCB,"['2022베이징', '47위', '44위', '평창', '기록', '경신한', '노르딕', '박제언']"
2022-02-15,NCB,"['올림픽', '노르딕복합', '박제언', '라지힐', '개', '10km', '최종', '44위']"
2022-02-15,NCB,"['베이징올림픽', '韓', '노르딕복합', '1호', '박제언', '라지힐10㎞', '스키점프', '39위']"
2022-02-15,NCB,"['2022베이징', '노르딕', '복합', '전', '박제언', '스키점프', '39위', '기록']"
2022-02-15,NCB,"['올림픽', '노르딕복합', '박제언', '라지힐', '10km', '스키점프', '39위']"
2022-02-15,NCB,"['최고', '순위', '도전', '박제언', '라지힐', '10km', '스키점프', '39위', '올림픽', '노르딕복합']"
2022-02-15,NCB,"['올림픽', '노르딕복합', '1호', '박제언', '두', '번', '도전', '라지힐서', '최고', '성적']"
2022-02-15,SKN,"['자랑', '국가대표', '스켈레톤', '김은지', '자부심']"
2022-02-16,ALP,"['스쿼트', '3주', '전', '부상', '은메달', '고', '베이징올림픽']"
2022-02-16,ALP,"['폭설', '탓', '허망', '실격', '정동현', '주', '종목', '회전', '한국', '역대', '최고', '순위', '노']"
2022-02-16,ALP,"['시속', '40㎞', '강풍', '벽돌공', '딸']"
2022-02-16,IHO,"['남자', '아이스하키', '8강', '돌입', '전', '오늘경기']"
2022-02-16,IHO,"['너희', '美', '6번', '결승전', '주목', '경기']"
2022-02-16,CCS,"['멘트', '수', '韓', '美', '해설진', '발리예바', '연기', '침묵']"
2022-02-16,CCS,"['베이징', '스타', '한국', '크로스컨트리', '대표팀', '마지막', '경기', '팀스프린트', '클래식']"
2022-02-16,FRS,"['베이징', '수', '중국', '에일린', '구', '열풍']"
2022-02-16,FRS,"['중국', '칭찬', '뒤', '트위터', '계정', '폐쇄', '나', '잘못', '미국대표', '황당', '베이징올림픽']"
2022-02-16,NCB,"['경기', '직전', '코', '격리', '극', '해제', '수', '코스', '금메달']"
2022-02-16,NCB,"['코로나19', '코스', '금메달', '불운', '사나이', '베이징올림픽']"
2022-02-16,NCB,"['코로나19', '격리', '노르웨', '수', '코스', '금메달']"
2022-02-16,NCB,"['격리', '해제', '후', '24시간', '만', '金', '눈앞', '코스', '이탈', '눈물', '베이징올림픽']"
2022-02-16,NCB,"['韓', '최초', '유', '노르딕', '복합', '개척자', '박제언', '고독한', '질주', '베이징올림픽']"
2022-02-16,NCB,"['올림픽', '코로나19', '격리', '노르웨', '수', '코스', '금메달']"
